ENTREZID	Symbol
327744	E130307A14Rik
19714	Rev3l
72045	Mfsd4b2
100041085	Mfsd4b3-ps
215928	Mfsd4b5
215929	Mfsd4b1
72472	Slc16a10
67239	Rpf2
67371	Gtf3c6
19850	Snord3a
11702	Amd1
78334	Cdk19
70840	Slc22a16
70503	Ddo
327747	Mettl24
71713	Cdc40
83767	Wasf1
140741	Gpr6
103199	Fig4
633979	Ak9
268294	Zbtb24
171580	Mical1
20598	Smpd2
73075	Ppil6
53599	Cd164
75973	Ccdc162
70538	5730435O14Rik
100628609	Mir3473b
103268	Cep57l1
140742	Sesn1
213402	Armc2
56484	Foxo3
215951	Afg1l
54198	Snx3
21907	Nr2e1
14628	Ostm1
140740	Sec63
268297	Scml4
109205	Sobp
74530	9030612E09Rik
71365	Pdss2
331623	Bend3
67851	Mtres1
12484	Cd24a
414125	F930017D23Rik
69443	1700027J07Rik
76563	Qrsl1
170728	Rtn4ip1
11630	Crybg1
70365	Speer5-ps1
11793	Atg5
100316688	Mir1929
12142	Prdm1
19072	Prep
78977	Popdc3
23828	Bves
380669	Lin28b
209462	Hace1
320363	D030045P18Rik
14806	Grik2
77987	Ascc3
20464	Sim1
14727	Lilr4b
14728	Lilrb4a
77296	Fam162b
210198	Gprc6a
320995	Rfx6
71090	4933411G06Rik
215031	Vgll2
19886	Ros1
66686	Dcbld1
94221	Gopc
66650	Nepn
52014	Nus1
22639	Zfa-ps
215085	Slc35f1
100038725	Cep85l
100502820	Gm19395
18821	Pln
100502868	Gm20597
71567	Mcm9
66403	Asf1a
75906	Fam184a
17155	Man1a
100502920	Gm16998
544696	Tbc1d32
73390	Msl3l2
14609	Gja1
74928	4930467K11Rik
15500	Hsf2
56442	Serinc1
18768	Pkib
12140	Fabp7
57319	Smpdl3a
100504180	LOC100504180
74399	Duxf3
245263	Gm4981
70297	Gcc2
110829	Lims1
19386	Ranbp2
76138	Ccdc138
13608	Edar
103505	BB019430
237353	Sh3rf3
103080	Septin10
268301	Sowahc
18451	P4ha1
69836	Pla2g12b
18302	Oit3
215999	Mcu
216001	Micu1
56709	Dnajb12
74747	Ddit4
52717	Anapc16
69090	Ascc1
94214	Spock2
53374	Chst3
19156	Psap
22295	Cdh23
74048	Vsir
100302688	Gm17455
71279	Slc29a3
107449	Unc5b
73616	Pldi
327760	Gm20611
13180	Pcbd1
20397	Sgpl1
65971	Tbata
237360	Adamts14
18646	Prf1
27355	Pald1
18119	Nodal
13688	Eif4ebp2
216011	Lrrc20
237362	Npffr1
67895	Ppa1
20224	Sar1a
71767	Tysnd1
71361	Aifm2
404634	Macroh2a2
100628583	Mir5108
12817	Col13a1
432466	Gm5424
69894	Fam241b
11925	Neurog3
70423	Tspan15
21337	Tacr2
15275	Hk1
216019	Hkdc1
338359	Supv3l1
74706	4930507D05Rik
30930	Vps26a
19073	Srgn
72320	Kifbp
56200	Ddx21
94213	Ddx50
216021	Stox1
67500	Ccar1
52463	Tet1
73132	Slc25a16
327762	Dna2
70432	Rufy2
432467	Hnrnph3
67307	Pbld2
68371	Pbld1
53404	Atoh7
68802	Mypn
67345	Herc4
93759	Sirt1
30045	Dnajc12
216033	Ctnna3
216028	Lrrtm3
69433	1700023F02Rik
28193	Reep3
108829	Jmjd1c
641340	Nrbf2
13654	Egr2
211488	Ado
216049	Zfp365
170799	Rtkn2
71371	Arid5b
75148	4930545H06Rik
73287	Cabcoco1
327766	Tmem26
69288	Rhobtb1
320700	A930033H14Rik
12534	Cdk1
11735	Ank3
76551	Ccdc6
69563	Mrln
66859	Slc16a9
71721	Fam13c
70911	Phyhipl
319646	D630013N20Rik
83675	Bicc1
319572	C730027H18Rik
21780	Tfam
216080	Ube2d1
52637	Cisd1
69718	Ipmk
622812	Gm6362
52696	Zwint
327768	A330049N07Rik
11994	Pcdh15
71236	Rsph14
14687	Gnaz
76877	Rab36
110279	Bcr
74392	Specc1l
11540	Adora2a
544707	Gm5779
103149	Upb1
68778	Gucd1
67332	Snrpd3
192734	Lrrc75b
14598	Ggt1
23887	Ggt5
100503432	Gm19688
71733	Susd2
104248	Cabin1
13202	Ddt
103140	Gstt3
14871	Gstt1
75886	Gstt4
14872	Gstt2
17319	Mif
70377	Derl3
20587	Smarcb1
17385	Mmp11
103172	Chchd10
333670	Gm867
22364	Vpreb3
333669	Gm5134
64453	Zfp280b
64454	Slc5a4b
64452	Slc5a4a
15468	Prmt2
751554	Mir678
20203	S100b
64451	Dip2a
18541	Pcnt
67523	1700094J05Rik
76964	2610028H24Rik
216119	Ybey
54387	Mcm3ap
16987	Lss
74953	4930483K19Rik
76573	Spatc1l
14317	Ftcd
12834	Col6a2
12833	Col6a1
59093	Pcbp3
100038479	Gm10787
20509	Slc19a1
12822	Col18a1
100169878	Gm10941
80294	Pofut2
110532	Adarb1
108707	Fam207a
16414	Itgb2
108705	Pttg1ip
20610	Sumo3
22213	Ube2g2
100316811	Mir1930
100502831	Gm19402
670895	Gm9508
16697	Gm10272
100009614	Gm10024
100502921	Gm10142
16694	Krtap12-1
100502953	Gm10100
77763	Gm9736
100041250	Gm3233
100041261	Gm3238
100041281	Gm3250
634504	Gm7137
675294	Gm9639
100503388	Gm19668
670880	Gm9507
100040299	Gm2696
100191037	Krtap10-4
544710	Krtap10-10
622629	Gm10318
100041351	Gm3285
252974	Tspear
75188	1700009J07Rik
237387	Lrrc3
28240	Trpm2
67884	Cfap410
18641	Pfkl
11634	Aire
54427	Dnmt3l
50723	Icosl
28295	Gatd3a
110816	Pwp2
216131	Trappc10
28169	Agpat3
18114	Rrp1
13014	Cstb
216134	Pdxk
258224	Olfr1358
216136	Ilvbl
71709	Syde1
257883	Olfr1357
12365	Casp14
70976	Ccdc105
20513	Slc1a6
258305	Olfr1356
257734	Olfr1355
259163	Olfr1354
18372	Olfr8
259044	Olfr1353
259074	Olfr1352
259042	Olfr1351
18357	Olfr57
72128	2610008E11Rik
624765	Vmn2r80
216144	Vmn2r81
624845	Vmn2r82
625029	Vmn2r83
50784	Plpp2
70427	Mier2
21830	Theg
237397	C2cd4c
216148	Shc2
382384	Odf3l2
17123	Madcam1
110012	Tpgs1
216150	Cdc34
16904	Gzmm
12215	Bsg
15166	Hcn2
216151	Polrmt
67112	Fgf22
70294	Rnf126
83554	Fstl3
73106	Prss57
18483	Palm
78906	Misp
414101	E130317F20Rik
19205	Ptbp1
216152	Plppr3
19152	Prtn3
50701	Elane
11537	Cfd
216154	Med16
109284	R3hdm4
114229	Kiss1r
13496	Arid3a
216156	Wdr18
170483	Grin3b
216157	Tmem259
12798	Cnn2
27403	Abca7
70719	Arhgap45
66420	Polr2e
625249	Gpx4
216161	Sbno2
20869	Stk11
100503659	Cbarp
66043	Atp5d
59090	Midn
12696	Cirbp
69770	Fam174c
13637	Efna2
68114	Pwwp3a
75406	Ndufs7
14431	Gamt
70248	Dazap1
20054	Rps15
23805	Apc2
66374	2310011J03Rik
18551	Pcsk4
70335	Reep6
66548	Adamtsl5
216166	Plk5
237400	Mex3d
17192	Mbd3
66594	Uqcr11
21423	Tcf3
246086	Onecut3
67331	Atp8b3
66932	Rexo1
118445	Klf16
216169	Abhd17a
100113398	Adat3
56214	Scamp4
103236	Csnk1g2
208198	Btbd2
17347	Mknk2
208228	Mob3a
71564	Izumo4
11776	Ap3d1
208266	Dot1l
78670	Plekhj1
20222	Sf3a2
11705	Amh
71912	Jsrp1
18245	Oaz1
100316778	Mir1982
237403	Lingo3
66094	Lsm7
73218	Sppl2b
432478	Tmprss9
30055	Timm13
16907	Lmnb2
17873	Gadd45b
14708	Gng7
208666	Diras1
106947	Slc39a3
52551	Sgta
50492	Thop1
208677	Creb3l3
26396	Map2k2
16969	Zbtb7a
59004	Pias4
13629	Eef2
100217454	Snord37
13144	Dapk3
69564	Nmrk2
16467	Atcay
103406	Zfr2
17179	Matk
66047	Mrpl54
57267	Apba3
100526465	Mir3057
27375	Tjp3
18717	Pip5k1c
70312	Cactin
21390	Tbxa2r
209047	Gipc3
15353	Hmg20b
73822	Mfsd12
432479	4930404N11Rik
56371	Fzr1
102115	Dohh
72273	Smim24
18029	Nfic
319586	Celf5
103425	Ncln
13611	S1pr4
14676	Gna15
14672	Gna11
14797	Tle5
21886	Tle2
114606	Tle6
268319	BC025920
50721	Sirt6
70615	Ankrd24
100233208	Gm10778
73610	Zfp433
100040944	Gm3055
666738	Gm8264
666501	Gm8137
331188	Zfp781
666548	Gm8158
408062	Zfp873
216177	AU041133
237411	Zfp938
237412	Gm4924
432480	Gm1553
544717	1190007I07Rik
21665	Tdg
74782	Glt8d2
67933	Hcfc2
18045	Nfyb
70003	1700028I16Rik
50493	Txnrd1
66341	Eid3
58250	Chst11
338365	Slc41a2
28109	D10Wsu102e
216188	Aldh1l2
319277	Washc4
216190	Appl2
69784	1500009L16Rik
77976	Nuak1
216197	Ckap4
442847	Platr7
216198	Tcp11l2
70428	Polr3b
71137	Rfx4
237422	Ric8b
14202	Fhl4
103266	Tmem263
74238	Mterf2
12952	Cry1
74007	Btbd11
626940	Gm6721
103136	Pwp1
72843	Prdm4
67341	Ascl4
28088	Rtcb
270757	Bpifc
69754	Fbxo7
27204	Syn3
78170	4930486F22Rik
21859	Timp3
627035	Gm6729
382395	Gm5174
66263	1810014B01Rik
22027	Hsp90b1
103220	Ttc41
103466	Nt5dc3
192188	Stab2
76640	1700113H08Rik
17172	Ascl1
18478	Pah
16000	Igf1
110312	Pmch
75317	Parpbp
69736	Nup37
67282	Washc3
71712	Dram1
432486	Gnptab
20962	Sycp3
212862	Chpt1
109272	Mybpc1
20728	Spic
237433	Gm4925
104303	Arl1
70683	Utp20
216225	Slc5a8
320091	Ano4
237436	Gas2l3
20186	Nr1h4
216227	Slc17a8
213326	Scyl2
67019	Actr6
75089	Uhrf1bp1l
77531	Anks1b
11783	Apaf1
67454	Ikbip
18674	Slc25a3
21917	Tmpo
723955	Mir135a-2
110333	Rmst
100526517	Mir1251
627800	Gm20757
17997	Nedd1
380654	Cfap54
237459	Cdk17
100316689	Mir1931
13713	Elk3
16993	Lta4h
15109	Hal
71761	Amdhd1
237465	Ccdc38
69878	Snrpf
74454	4933408J17Rik
57764	Ntn4
100504069	Gm15915
327799	Usp44
56307	Metap2
723908	Mir331
215008	Vezt
13998	Fgd6
22025	Nr2c1
66414	Ndufa12
215472	Gm4792
319880	Tmcc3
77048	Cep83
54712	Plxnc1
12905	Cradd
69629	2310039L15Rik
216233	Socs2
70523	5730420D15Rik
67270	Mrpl42
93765	Ube2n
71207	Nudt4
100526463	Mir3058
216238	Eea1
12226	Btg1
75301	4930556N09Rik
100628616	Mir3966
13179	Dcn
17022	Lum
75025	4930473O22Rik
16545	Kera
13516	Epyc
100038699	Gm10754
66716	Ccer1
667438	Gm8633
67972	Atp2b1
382406	Poc1b
14426	Galnt4
67603	Dusp6
100504202	Gm20110
100417125	Gm18409
71832	Csl
17311	Kitl
100043224	Gm4301
100043227	Gm4302
100043231	Gm4303
100043235	Gm4305
100043239	Gm4307
100043247	Gm4312
237500	Tmtc3
216274	Cep290
68281	4930430F08Rik
66605	1700017N19Rik
67569	Mgat4c
100526516	Mir3059
67405	Nts
237504	Rassf9
216285	Alx1
74978	Lrriq1
103098	Slc6a15
100861880	Gm21293
100861891	Gm21304
100861901	Gm21312
637578	Gm20765
100043292	Gm4340
278279	Tmtc2
327812	Gm15663
216292	Mettl25
52713	Ccdc59
639162	Rps15a-ps1
327814	Ppfia2
380660	Acss3
108030	Lin7a
17877	Myf5
17878	Myf6
237523	Ptprq
628870	Otogl
17931	Ppp1r12a
114774	Pawr
20979	Syt1
368203	Gm5136
260315	Nav3
109335	9230102K24Rik
52679	E2f7
75630	1700020G17Rik
13008	Csrp2
320150	Zdhhc17
432502	Rpl6l
237542	Osbpl8
71769	Bbs10
53605	Nap1l1
382421	Gm5176
21664	Phlda1
71321	4933440J02Rik
629206	Gm20758
52705	Krr1
73690	Glipr1
69286	Glipr1l1
67537	Glipr1l2
544736	Glipr1l3
353025	Caps2
268345	Kcnc2
69355	1700010J16Rik
382423	Atxn7l3b
237553	Trhde
216343	Tph2
66687	Tbc1d15
668041	Gm8942
216344	Rab21
67226	Tmem19
66816	Thap2
216345	Zfc3h1
14160	Lgr5
77798	A930009A15Rik
216350	Tspan8
19279	Ptprr
619332	Taf7l2
19263	Ptprb
58802	Kcnmb4
67342	Kcnmb4os1
100504412	Kcnmb4os2
72068	Cnot2
72286	1700030O20Rik
237558	Myrfl
216363	Rab3ip
71086	4933412E12Rik
103175	D630029K05Rik
544741	Gm5781
382427	Best3
237560	Lrrc10
12461	Cct2
327826	Frs2
64050	Yeats4
77397	9530003J23Rik
17105	Lyz2
17110	Lyz1
432508	Cpsf6
70574	Cpm
17246	Mdm2
215436	Slc35e3
103468	Nup107
215449	Rap1b
71067	4933411E08Rik
17245	Mdm1
50929	Il22
116849	Iltifb
668198	Gm9040
668203	Gm9044
668205	Gm9045
668209	Gm9046
668213	Gm9048
668216	Gm9049
15978	Ifng
69181	Dyrk2
73400	1700064J06Rik
71902	Cand1
67081	1700025F24Rik
74053	Grip1
75321	Grip1os2
117599	Helb
73914	Irak3
68212	Tmbim4
66225	Llph
15364	Hmga2
320626	9230105E05Rik
791076	Mir763
70874	4921513I03Rik
320183	Msrb3
100504616	Gm15910
380664	Lemd3
24117	Wif1
74694	Tbc1d30
75612	Gns
192678	Rassf3
56480	Tbk1
73192	Xpot
216393	D930020B18Rik
270802	BC048403
117600	Srgap1
216395	Rxylt1
100043513	Gm4489
54140	Avpr1a
319272	A130077B15Rik
319468	Ppm1h
387251	Mirlet7i
67074	Mon2
14479	Usp15
268354	Tafa2
75030	4930503E24Rik
20503	Slc16a7
320398	Lrig3
68876	Atp23
52468	Ctdsp2
723962	Mir26a-2
723882	Mir546
11567	Avil
66399	Tsfm
100504608	Eef1akmt3
17299	Mettl1
13115	Cyp27b1
216438	Marchf9
12567	Cdk4
67125	Tspan31
100504703	A730063M14Rik
216439	Agap2
216440	Os9
14421	B4galnt1
216441	Slc26a10
52666	Arhgef25
80904	Dtx3
100038591	F420014N23Rik
117150	Pip4k2c
16572	Kif5a
69654	Dctn2
110962	Mbd6
13198	Ddit3
216443	Mars1
216445	Arhgap9
14632	Gli1
16326	Inhbe
16325	Inhbc
71750	R3hdm2
237611	Stac3
407790	Ndufa4l2
108037	Shmt2
104080	Nxph4
16971	Lrp1
20852	Stat6
17937	Nab2
72243	1700012D01Rik
210035	Nemp1
432516	Myo1a
21334	Tac2
320080	Zbtb39
11536	Gpr182
107605	Rdh1
103142	Rdh9
19683	Rdh16
216453	Rdh19
216454	Rdh16f2
54150	Rdh7
70061	Sdr9c7
27400	Hsd17b6
19075	Prim1
17938	Naca
56351	Ptges3
11947	Atp5b
751518	Mir677
116848	Baz2a
56516	Rbms2
216456	Gls2
66701	Spryd4
17339	Mip
21853	Timeless
28194	Apon
103161	Apof
20847	Stat2
83430	Il23a
103135	Pan2
56530	Cnpy2
12974	Cs
210582	Coq10a
237615	Ankrd52
72002	Slc39a5
69917	Nabp2
67588	Rnf41
68094	Smarcc2
17904	Myl6
216459	Myl6b
23943	Esyt1
103284	Zc3h10
67945	Rpl41
18813	Pa2g4
13867	Erbb3
668459	Gm9182
27370	Rps26
22781	Ikzf4
211389	Suox
19344	Rab5b
12566	Cdk2
20431	Pmel
13139	Dgka
78428	Pym1
58223	Mmp19
73827	Tmem198b
74330	Dnajc14
66844	Ormdl2
66118	Sarnp
14561	Gdf11
12512	Cd63
19682	Rdh5
14533	Bloc1s1
16404	Itga7
71664	Mettl7b
18373	Olfr9
258861	Olfr763
544748	Olfr765
258315	Olfr767
258863	Olfr768
257667	Olfr769
258862	Olfr770
258540	Olfr771
257666	Olfr772
257664	Olfr773
258232	Olfr774
258538	Olfr775
404321	Olfr776
258537	Olfr777
258281	Olfr780
258723	Olfr781
257985	Olfr782
258724	Olfr784
258542	Olfr786
258069	Olfr787
258544	Olfr788
258935	Olfr790
258932	Olfr791
258150	Olfr792
258375	Olfr794
258933	Olfr796
258549	Olfr798
258929	Olfr799
258541	Olfr800
258282	Olfr801
258934	Olfr802
258547	Olfr803
258068	Olfr804
258548	Olfr805
258546	Olfr806
258931	Olfr807
258930	Olfr808
258321	Olfr809
258543	Olfr810
258545	Olfr811
258791	Olfr812
258252	Olfr813
259165	Olfr814
258665	Olfr815
258667	Olfr816
258773	Olfr818
100043200	Olfr819
258266	Olfr247
258670	Olfr820
258772	Olfr821
258666	Olfr822
258668	Olfr823
258669	Olfr824
258672	Olfr825
258671	Olfr826
258297	Olfr827
11923	Neurod4
67596	Tespa1
625068	Vmn2r84
623734	Vmn2r85
625109	Vmn2r86
625131	Vmn2r87
78887	Sfi1
74203	Eif4enif1
13494	Drg1
56218	Patz1
100302648	Gm11944
216505	Pik3ip1
16886	Limk2
193670	Rnf185
71523	8430429K09Rik
237625	Pla2g3
170835	Inpp5j
114679	Selenom
29856	Smtn
544752	Tug1
74522	Morc2a
74309	Osbp2
67430	4921536K21Rik
75219	Dusp18
103710	Slc35e4
21452	Tcn2
64934	Pes1
53897	Gal3st1
103655	Sec14l4
380683	Sec14l3
67900	Mtfp1
67815	Sec14l2
71673	Rnf215
100526466	Mir3060
216516	Ccdc157
67465	Sf3a1
103724	Tbc1d10a
71962	Castor1
18413	Osm
16878	Lif
75828	Hormad2
74302	Mtmr3
327860	Gm11961
75452	Ascc2
66152	Uqcr10
67178	Zmat5
192650	Cabp7
18016	Nf2
18082	Nipsnap1
107829	Thoc5
380684	Nefh
11764	Ap1b1
78926	Gas2l1
75668	Rasl10a
14030	Ewsr1
279766	Rhbdd3
140703	Emid1
84035	Kremen1
407821	Znrf3
22433	Xbp1
104479	Ccdc117
76389	Ankrd36
665181	Gm11964
64660	Mrps24
72046	Urgcp
76508	Ube2d-ps
13169	Dbnl
56012	Pgam2
54125	Polm
11568	Aebp1
18972	Pold2
17898	Myl7
103988	Gck
56418	Ykt6
12323	Camk2b
209586	Nudcd3
237636	Npc1l1
52513	Ddx56
103694	Tmed4
18293	Ogdh
52915	Zmiz2
268373	Ppia
77605	H2az2
19291	Purb
246177	Myo1g
100041286	Snhg15
216527	Ccm2
192950	Nacad
21379	Tbrg4
22373	Wap
100041311	Gm11978
56089	Ramp3
626419	Gm11981
432530	Adcy1
100041347	Ccdc201
16006	Igfbp1
16009	Igfbp3
319939	Tns3
171395	Pkd1l1
15574	Hus1
194974	Sun3
626870	Gm11992
22271	Upp1
268379	Abca13
319922	Vwc2
53604	Zpbp
73862	Spata48
22778	Ikzf1
60530	Fignl1
13195	Ddc
73321	1700042O10Rik
14783	Grb10
12808	Cobl
73307	1700046C09Rik
432536	Pom121l12
211739	Vstm2a
20335	Sec61g
13649	Egfr
319701	Fbxo48
56193	Plek
380686	Cnrip1
19058	Ppp3r1
66249	Pno1
103784	Wdr92
57316	C1d
68145	Etaa1
17268	Meis1
74059	4933406G16Rik
635455	Gm12026
114716	Spred2
66713	Actr2
19324	Rab1a
216543	Cep68
55963	Slc1a4
58172	Sertad2
216549	Aftph
216551	Lgalsl
67245	Peli1
245944	Vps54
216558	Ugp2
100316753	Mir1933
237694	4932414J04Rik
17449	Mdh1
216560	Wdpcp
18423	Otx1
216565	Ehbp1
103765	Tmem17
53625	B3gnt2
17846	Commd1
22183	Zrsr1
12464	Cct4
73873	Fam161a
103573	Xpo1
17847	Usp34
268390	Ahsa2
67358	1700093K21Rik
100134990	Selenok-ps1
71675	0610010F05Rik
72129	Pex13
74467	Pus10
19696	Rel
216578	Papolg
14025	Bcl11a
71316	4933430M04Rik
100038617	Gm10466
71234	4933427E13Rik
67030	Fancl
69922	Vrk2
216613	Ccdc85a
72818	2810471M01Rik
735308	Mir216b
387212	Mir216a
387213	Mir217
216616	Efemp1
71701	Pnpt1
104570	Ppp4r3b
216618	Cfap36
108686	Ccdc88a
67939	Prorsd1
76784	Mtif2
78294	Rps27a
73324	Clhc1
68585	Rtn4
237711	Eml6
216622	Fem1al
20742	Sptbn1
75087	4930505A04Rik
75572	Acyp2
103554	Psme4
237716	Gpr75
66753	Erlec1
65257	Asb3
68044	Chac2
20856	Stc2
69556	Bod1
67579	Cpeb4
67592	4930524B15Rik
18197	Nsg2
104692	Gm12108
16199	Il9r
78372	Snrnp25
13650	Rhbdf1
268395	Mpg
17168	Nprl3
15126	Hba-x
15122	Hba-a1
544763	Hbq1b
110257	Hba-a2
216635	Hbq1a
268396	Sh3pxd2b
327900	Ubtd2
69306	Efcab9
20868	Stk10
103583	Fbxw11
69351	Smim23
14172	Fgf18
18148	Npm1
27140	Tlx3
66011	Ranbp17
216643	Gabrp
70357	Kcnip1
16533	Kcnmb1
16822	Lcp2
14233	Foxi1
94176	Dock2
574403	Insyn2b
70385	Spdl1
20564	Slit3
723924	Mir218-2
211347	Pank3
723824	Mir103-1
237730	Fbll1
104458	Rars
211652	Wwc1
23964	Tenm2
108645	Mat2b
15366	Hmmr
52653	Nudcd2
12450	Ccng1
14406	Gabrg2
14394	Gabra1
14399	Gabra6
14401	Gabrb2
319767	Atp10b
387164	Mir146
30939	Pttg1
193116	Slu7
69183	C1qtnf2
380694	Ccnjl
16204	Fabp6
70802	Pwwp2a
66827	Ttc1
11548	Adra1b
16160	Il12b
79560	Ublcp1
74315	Rnf145
13591	Ebf1
100504255	Gm12159
216705	Clint1
72290	Lsm11
66628	Thg1l
214105	Sox30
11492	Adam19
214112	Nipal4
76884	Cyfip2
320116	Fndc9
16428	Itk
100503965	Gm12167
432552	Fam71b
66213	Med7
171285	Havcr2
210535	Gm12169
675689	Gm12171
407814	BC053393
347708	Dppa1
237749	Gm4926
171284	Timd2
620678	Gm12174
171283	Havcr1
276891	Timd4
24052	Sgcd
14694	Rack1
100216534	Snord96a
100216540	Snord95
211007	Trim41
94089	Trim7
15944	Irgm1
432555	Gm5431
620913	Gm12185
667214	9930111J21Rik1
21822	Tgtp1
245240	9930111J21Rik2
18356	Olfr56
100039796	Tgtp2
15953	Ifi47
258334	Olfr1396
258877	Olfr1395
258273	Olfr1394
237754	Btnl9
22720	Zfp62
17308	Mgat1
258463	Olfr1393
258462	Olfr1392
18307	Olfr10
258460	Olfr1391
259068	Olfr1390
259069	Olfr1389
258459	Olfr1388
258465	Olfr1387
257888	Olfr1386
258027	Olfr1385
258464	Olfr1384
404337	Olfr1383
257971	Olfr1382
258461	Olfr1381
404336	Olfr1380
14257	Flt4
68662	Scgb3a1
104625	Cnot6
14584	Gfpt2
26420	Mapk9
74563	Rasgef1c
59044	Rnf130
723845	Mir340
76795	Tbc1d9b
68067	Mrnip
18412	Sqstm1
103534	Mgat4b
17001	Ltc4s
103806	Maml1
12330	Canx
100049547	Mir804
59013	Hnrnph1
216724	Rufy1
216725	Adamts2
30944	Zfp354c
214779	Zfp879
108072	Grm6
237758	Zfp454
22678	Zfp2
27274	Zfp354b
74408	4933414I15Rik
19127	Prop1
258912	Olfr1378
258913	Olfr1377
18351	Olfr51
18354	Olfr54
21408	Zfp354a
619293	9230009I02Rik
622699	Gm12569
193286	BC049762
12750	Clk4
237759	Col23a1
72947	Phykpl
15384	Hnrnpab
52530	Nhp2
66089	Rmnd5b
212706	N4bp3
97775	D930048N14Rik
66050	0610009B22Rik
77371	Sec24a
66397	Sar1b
76901	Jade2
52626	Cdkn2aipnl
22210	Ube2b
213084	Cdkl3
19052	Ppp2ca
100526467	Mir3061
211472	Olfr1373
276865	Olfr1371
21402	Skp1
21414	Tcf7
22333	Vdac1
213673	9530068E07Rik
320027	Fstl4
790909	Gm11186
15525	Hspa4
67966	Zcchc10
93736	Aff4
259301	Leap2
22272	Uqcrq
14566	Gdf9
71774	Shroom1
237761	Sowaha
20362	Septin8
319650	A430108G06Rik
16568	Kif3a
16189	Il4
16163	Il13
19360	Rad50
16191	Il5
16362	Irf1
622459	Gm12216
20520	Slc22a5
56517	Slc22a21
30805	Slc22a4
30794	Pdlim4
18452	P4ha2
71056	4933405E24Rik
12981	Csf2
16187	Il3
216739	Acsl6
74847	Meikin
216742	Fnip1
192786	Rapgef6
72729	Cdc42se2
432562	Lyrm7os
75530	Lyrm7
15254	Hint1
14778	Gpx3
57783	Tnip1
11749	Anxa6
52570	Ccdc69
14667	Gm2a
215332	Slc36a3
246049	Slc36a2
74045	Slc36a1os
215335	Slc36a1
245827	Fat2
20692	Sparc
11927	Atox1
27041	G3bp1
100303747	Gm12238
14654	Glra1
216749	Nmur2
14799	Gria1
67726	Fam114a2
216760	Mfap3
171212	Galnt10
50724	Sap30l
15110	Hand1
73158	Larp1
676527	Gm12248
69125	Cnot8
216766	Gemin5
216767	Mrpl22
16145	Igtp
54396	Irgm2
73988	4930438A08Rik
103836	Zfp692
319475	Zfp672
79566	Sh3bp5l
70163	Lypd8
69864	1810065E05Rik
624860	Gm12253
403200	Lypd9
18329	Olfr30
257932	Olfr332
100502887	Olfr331
258879	Olfr330
259148	Olfr329
258495	Olfr328
258198	Olfr224
258261	Olfr325
257892	Olfr324
78354	Lypd8l
258373	Olfr323
216781	Trim58
404346	Olfr322
216783	Olfr320
258493	Olfr319
258494	Olfr318
257931	Olfr317
258064	Olfr316
258531	Olfr315
257917	Olfr314
75429	Fam183b
258529	Olfr313
258065	Olfr312
258530	Olfr311
69944	2810021J22Rik
22698	Zfp39
192194	Btnl10
108660	Rnf187
78303	H2bu2
382522	H2bu1-ps
319162	H2aw
56631	Trim17
94091	Trim11
380698	Obscn
216792	Iba57
118454	Gjc2
14923	Guk1
67212	Mrpl55
67862	2310033P09Rik
11840	Arf1
22416	Wnt3a
216795	Wnt9a
216797	Prss38
67826	Snap47
194952	Jmjd4
237775	Zfp867
268417	Zkscan17
74476	4933439C10Rik
216799	Nlrp3
257962	Olfr222
258421	Olfr223
257886	Olfr225
26936	Mprip
69320	1700007J10Rik
194908	Pld6
216805	Flcn
100504104	Gm16062
26572	Cops3
103850	Nt5m
100504121	Med9os
192191	Med9
19416	Rasd1
18618	Pemt
19377	Rai1
20787	Srebf1
216810	Tom1l2
74665	Drc3
246782	Atpaf2
66771	Gid4
13495	Drg2
17910	Myo15
268420	Alkbh5
16897	Llgl1
14248	Flii
237781	Mief2
100628625	Mir5100
21975	Top3a
237782	Smcr8
20425	Shmt1
216820	Dhrs7b
216821	Tmem11
24083	Natd1
24082	Map2k3os
26397	Map2k3
16515	Kcnj12
57916	Tnfrsf13b
216825	Usp22
11670	Aldh3a1
11671	Aldh3a2
380701	Slc47a2
67473	Slc47a1
22671	Rnf112
76293	Mfap4
23939	Mapk7
73216	B9d1os
27078	B9d1
13855	Epn2
71520	Grap
109342	Slc5a10
69640	Fam83g
212627	Prpsap2
29869	Ulk2
56697	Akap10
432572	Specc1
11541	Adora2b
69747	Zswim7
72795	Ttc19
20185	Ncor1
327942	Pigl
73139	Cenpv
22187	Ubb
22368	Trpv2
69221	2410006H16Rik
100217426	Snord49b
100217455	Snord49a
192976	Lrrc75a
216829	Mmgt2
170740	Zfp287
192651	Zfp286
94092	Trim16
213980	Fbxw10
67510	Tvp23b
66338	Cdrt4
71062	Tekt3
18858	Pmp22
54710	Hs3st3b1
70383	Cox10
66456	2810001G20Rik
15478	Hs3st3a1
68626	Elac2
216831	Arhgap44
214384	Myocd
327946	Gm12295
26398	Map2k4
791070	Mir744
52712	Zkscan6
237806	Dnah9
380702	Shisa6
100038666	Gm12298
193003	Pirt
338369	Tmem220
66358	Adprm
52892	Sco1
17883	Myh3
74184	2310065F04Rik
17882	Myh2
17879	Myh1
17884	Myh4
17885	Myh8
544791	Myh13
14457	Gas7
19674	Rcvrn
93896	Glp2r
544792	Gsg1l2
68460	Dhrs7c
216835	Usp43
71860	Cfap52
55943	Stx8
18208	Ntn1
320207	Pik3r5
104709	Pik3r6
